timestamps,OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
1773848470,0m 10.0s,10.0,1.36280000,103.76720000,39.4,39.4,30.0,219.4,0.0,0.000,0.000,0.000,,0.000,,-5.369,,9.60,0.00,45.0,45.0,,Auto Takeoff,,,18,4,TRUE,,Mini 4 Pro,,,,,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,,,,8.063,,,,,,,12.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36280000,103.76720000,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mini 4 Pro,SYNPBEP9TBJNPGFDD,CAMCE35MXBHKSSTHD,RCSGDXPKDBDQ6GVTD,BATJEQLCDCPKHB2TP,,,,,,,,Mini 4 Pro,SYNPBEP9TBJNPGFDD,,,,DJI Fly,,1.13.5,8F3B622D-68CA-56D9-A81E-F7EE06B8FE14,,,,,,,,,,
1773848471,0m 11.0s,11.0,1.36280000,103.76720000,47.2,47.2,30.0,227.2,0.0,0.000,0.000,0.000,,0.000,,-5.369,,9.60,0.00,45.0,45.0,,Auto Takeoff,,,18,4,TRUE,,Mini 4 Pro,,,,,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,,,,8.063,,,,,,,12.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36280000,103.76720000,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mini 4 Pro,SYNPBEP9TBJNPGFDD,CAMCE35MXBHKSSTHD,RCSGDXPKDBDQ6GVTD,BATJEQLCDCPKHB2TP,,,,,,,,Mini 4 Pro,SYNPBEP9TBJNPGFDD,,,,DJI Fly,,1.13.5,8F3B622D-68CA-56D9-A81E-F7EE06B8FE14,,,,,,,,,,
1773848472,0m 12.0s,12.0,1.36280000,103.76720000,55.1,55.1,30.0,235.1,0.0,0.000,0.000,0.000,,0.000,,-5.369,,9.60,0.00,45.0,45.0,,Auto Takeoff,,,18,4,TRUE,,Mini 4 Pro,,,,,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.4,,,,8.062,,,,,,,12.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36280000,103.76720000,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mini 4 Pro,SYNPBEP9TBJNPGFDD,CAMCE35MXBHKSSTHD,RCSGDXPKDBDQ6GVTD,BATJEQLCDCPKHB2TP,,,,,,,,Mini 4 Pro,SYNPBEP9TBJNPGFDD,,,,DJI Fly,,1.13.5,8F3B622D-68CA-56D9-A81E-F7EE06B8FE14,,,,,,,,,,
1773848473,0m 13.0s,13.0,1.36280000,103.76720000,63.0,63.0,30.0,243.0,0.0,0.000,0.000,0.000,,0.000,,-5.369,,9.60,0.00,45.0,45.0,,Auto Takeoff,,,18,4,TRUE,,Mini 4 Pro,,,,,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.4,,,,8.061,,,,,,,12.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36280000,103.76720000,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mini 4 Pro,SYNPBEP9TBJNPGFDD,CAMCE35MXBHKSSTHD,RCSGDXPKDBDQ6GVTD,BATJEQLCDCPKHB2TP,,,,,,,,Mini 4 Pro,SYNPBEP9TBJNPGFDD,,,,DJI Fly,,1.13.5,8F3B622D-68CA-56D9-A81E-F7EE06B8FE14,,,,,,,,,,
1773848474,0m 14.0s,14.0,1.36280000,103.76720000,70.9,70.9,30.0,250.9,0.0,0.000,0.000,0.000,,0.000,,-5.369,,9.60,0.00,45.0,45.0,,Auto Takeoff,,,18,4,TRUE,,Mini 4 Pro,,,,,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.3,,,,8.060,,,,,,,12.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36280000,103.76720000,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mini 4 Pro,SYNPBEP9TBJNPGFDD,CAMCE35MXBHKSSTHD,RCSGDXPKDBDQ6GVTD,BATJEQLCDCPKHB2TP,,,,,,,,Mini 4 Pro,SYNPBEP9TBJNPGFDD,,,,DJI Fly,,1.13.5,8F3B622D-68CA-56D9-A81E-F7EE06B8FE14,,,,,,,,,,
1773848475,0m 15.0s,15.0,1.36280000,103.76720000,78.7,78.7,30.0,258.7,0.0,0.000,0.000,0.000,,0.000,,-5.369,,9.60,0.00,45.0,45.0,,Auto Takeoff,,,18,4,TRUE,,Mini 4 Pro,,,,,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.3,,,,8.059,,,,,,,12.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36280000,103.76720000,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mini 4 Pro,SYNPBEP9TBJNPGFDD,CAMCE35MXBHKSSTHD,RCSGDXPKDBDQ6GVTD,BATJEQLCDCPKHB2TP,,,,,,,,Mini 4 Pro,SYNPBEP9TBJNPGFDD,,,,DJI Fly,,1.13.5,8F3B622D-68CA-56D9-A81E-F7EE06B8FE14,,,,,,,,,,
1773848476,0m 16.0s,16.0,1.36280000,103.76720000,86.6,86.6,30.0,266.6,0.0,0.000,0.000,0.000,,0.000,,-5.369,,9.60,0.00,45.0,45.0,,Auto Takeoff,,,18,4,TRUE,,Mini 4 Pro,,,,,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.2,,,,8.059,,,,,,,12.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36280000,103.76720000,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mini 4 Pro,SYNPBEP9TBJNPGFDD,CAMCE35MXBHKSSTHD,RCSGDXPKDBDQ6GVTD,BATJEQLCDCPKHB2TP,,,,,,,,Mini 4 Pro,SYNPBEP9TBJNPGFDD,,,,DJI Fly,,1.13.5,8F3B622D-68CA-56D9-A81E-F7EE06B8FE14,,,,,,,,,,
1773848477,0m 17.0s,17.0,1.36280000,103.76720000,94.5,94.5,30.0,274.5,0.0,0.000,0.000,0.000,,0.000,,-5.369,,9.60,0.00,45.0,45.0,,Auto Takeoff,,,18,4,TRUE,,Mini 4 Pro,,,,,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.2,,,,8.058,,,,,,,12.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36280000,103.76720000,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mini 4 Pro,SYNPBEP9TBJNPGFDD,CAMCE35MXBHKSSTHD,RCSGDXPKDBDQ6GVTD,BATJEQLCDCPKHB2TP,,,,,,,,Mini 4 Pro,SYNPBEP9TBJNPGFDD,,,,DJI Fly,,1.13.5,8F3B622D-68CA-56D9-A81E-F7EE06B8FE14,,,,,,,,,,
1773848478,0m 18.0s,18.0,1.36280000,103.76720000,102.4,102.4,30.0,282.4,0.0,0.000,0.000,0.000,,0.000,,-5.369,,9.60,0.00,45.0,45.0,,Auto Takeoff,,,18,4,TRUE,,Mini 4 Pro,,,,,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.1,,,,8.057,,,,,,,12.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36280000,103.76720000,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mini 4 Pro,SYNPBEP9TBJNPGFDD,CAMCE35MXBHKSSTHD,RCSGDXPKDBDQ6GVTD,BATJEQLCDCPKHB2TP,,,,,,,,Mini 4 Pro,SYNPBEP9TBJNPGFDD,,,,DJI Fly,,1.13.5,8F3B622D-68CA-56D9-A81E-F7EE06B8FE14,,,,,,,,,,
1773848479,0m 19.0s,19.0,1.36280000,103.76720000,110.2,110.2,30.0,290.2,0.0,0.000,0.000,0.000,,0.000,,-5.369,,9.60,0.00,45.0,45.0,,Auto Takeoff,,,18,4,TRUE,,Mini 4 Pro,,,,,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.1,,,,8.056,,,,,,,12.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36280000,103.76720000,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mini 4 Pro,SYNPBEP9TBJNPGFDD,CAMCE35MXBHKSSTHD,RCSGDXPKDBDQ6GVTD,BATJEQLCDCPKHB2TP,,,,,,,,Mini 4 Pro,SYNPBEP9TBJNPGFDD,,,,DJI Fly,,1.13.5,8F3B622D-68CA-56D9-A81E-F7EE06B8FE14,,,,,,,,,,
